#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-17T13:33:55 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ605204e729e7	
#INFO	-out.max=unlimited	
#INFO	queryParameters=7	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-source=J/A+A/616/A10/tablea1b
#

#RESOURCE=yCat_36160010
#Name: J/A+A/616/A10
#Title: 46 open clusters GaiaDR2 HR diagrams (Gaia Collaboration, 2018)
#Coosys	J2000_2000.000:	eq_FK5 J2000
#Table	J_A_A_616_A10_tablea1b:
#Name: J/A+A/616/A10/tablea1b
#Title: Stars in 37 open clusters beyond 250pc
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Source	(I22)	Source identifier in Gaia DR2 (source_id)	[ucd=meta.id]
#Column	Cluster	(A8)	Cluster identifier	[ucd=meta.id.parent]
#Column	RAdeg	(F9.5)	Right Ascension (ICRS), epoch 2015.5	[ucd=pos.eq.ra]
#Column	DEdeg	(F9.5)	Declination (ICRS), epoch 2015.5	[ucd=pos.eq.dec]
#Column	Gmag	(F6.3)	Gaia G mean magnitude	[ucd=phot.mag;em.opt]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	_RA	(F9.5)	Right Ascension (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Declination (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.dec;meta.main]
_RAJ2000|_DEJ2000|Source|Cluster|RAdeg|DEdeg|Gmag|Simbad|_RA|_DE
123.0623100|-05.4170642|   3064558465340362624|NGC2548 |123.06231| -5.41706|19.447|Simbad|123.06231|-05.41706
123.8430031|-05.4360475|   3064616017903385856|NGC2548 |123.84300| -5.43604|19.408|Simbad|123.84300|-05.43605
123.4383519|-05.5958211|   3064630139755052032|NGC2548 |123.43835| -5.59582|16.375|Simbad|123.43835|-05.59582
123.2441147|-05.5690097|   3064540804434957824|NGC2548 |123.24411| -5.56901| 9.559|Simbad|123.24411|-05.56901
123.2226011|-05.5785339|   3064540770075061760|NGC2548 |123.22259| -5.57853|19.466|Simbad|123.22260|-05.57853
123.7526811|-05.8195833|   3064565406007075968|NGC2548 |123.75268| -5.81958|18.966|Simbad|123.75268|-05.81958
122.8823594|-05.5822272|   3064549501745707264|NGC2548 |122.88235| -5.58222|13.708|Simbad|122.88236|-05.58223
123.3252067|-05.6203183|   3064536715626889344|NGC2548 |123.32520| -5.62032|18.068|Simbad|123.32521|-05.62032
123.0843458|-05.7799392|   3064530775688467072|NGC2548 |123.08434| -5.77994|18.078|Simbad|123.08435|-05.77994
123.0653375|-05.7518128|   3064531119285851264|NGC2548 |123.06533| -5.75181|10.946|Simbad|123.06534|-05.75181
123.1016214|-05.5390736|   3064553350036375040|NGC2548 |123.10162| -5.53907|18.619|Simbad|123.10162|-05.53907
123.7373919|-05.7721033|   3064565891340985984|NGC2548 |123.73739| -5.77210|15.341|Simbad|123.73739|-05.77210
122.9608050|-05.6903236|   3064543935468287488|NGC2548 |122.96080| -5.69032|18.744|Simbad|122.96080|-05.69032
123.1622828|-05.6977789|   3064537437180609920|NGC2548 |123.16228| -5.69777|11.648|Simbad|123.16228|-05.69778
123.3872900|-05.4812589|   3064636255788057216|NGC2548 |123.38729| -5.48125|19.230|Simbad|123.38729|-05.48126
123.2921936|-05.6558303|   3064536543828157440|NGC2548 |123.29219| -5.65583|18.109|Simbad|123.29219|-05.65583
123.5399389|-05.7279992|   3064577951609017216|NGC2548 |123.53993| -5.72800|15.123|Simbad|123.53994|-05.72800
123.3796117|-05.4379383|   3064637497035601408|NGC2548 |123.37961| -5.43793|13.790|Simbad|123.37961|-05.43794
123.6761728|-05.7268806|   3064578741883139456|NGC2548 |123.67617| -5.72688|17.080|Simbad|123.67617|-05.72688
123.1415406|-05.4623831|   3064554380828513792|NGC2548 |123.14154| -5.46238|17.978|Simbad|123.14154|-05.46238
123.5343778|-05.7817847|   3064577504932429184|NGC2548 |123.53437| -5.78178|16.432|Simbad|123.53438|-05.78178
123.1314806|-05.4580717|   3064554380828514176|NGC2548 |123.13147| -5.45807|13.422|Simbad|123.13148|-05.45807
123.4438417|-05.6481428|   3064582418375016320|NGC2548 |123.44384| -5.64814|14.102|Simbad|123.44384|-05.64814
123.5030872|-05.5026544|   3064633163412512512|NGC2548 |123.50308| -5.50265|19.285|Simbad|123.50309|-05.50265
123.3908044|-05.4301128|   3064637497035596288|NGC2548 |123.39080| -5.43011|16.640|Simbad|123.39080|-05.43011
123.3853836|-05.6472236|   3064629491216768384|NGC2548 |123.38538| -5.64722|16.826|Simbad|123.38538|-05.64722
123.4931953|-05.7092836|   3064581215784171392|NGC2548 |123.49319| -5.70928|13.478|Simbad|123.49320|-05.70928
123.0187378|-05.8030058|   3064530500810593792|NGC2548 |123.01873| -5.80300|16.095|Simbad|123.01874|-05.80301
123.5288797|-05.7572711|   3064577608011641216|NGC2548 |123.52887| -5.75727|14.361|Simbad|123.52888|-05.75727
123.5379939|-05.7186619|   3064578398285614720|NGC2548 |123.53799| -5.71866|16.144|Simbad|123.53799|-05.71866
123.6376617|-05.5818208|   3064589870141688192|NGC2548 |123.63766| -5.58182|18.372|Simbad|123.63766|-05.58182
123.3025861|-05.4711175|   3064635706032379648|NGC2548 |123.30258| -5.47111|17.879|Simbad|123.30259|-05.47112
123.5345731|-05.7132344|   3064578398285614336|NGC2548 |123.53457| -5.71323|11.412|Simbad|123.53457|-05.71323
123.2014975|-05.4435400|   3064648109897942528|NGC2548 |123.20149| -5.44354|17.589|Simbad|123.20150|-05.44354
123.4647894|-05.4089308|   3064642749779139072|NGC2548 |123.46478| -5.40893|15.610|Simbad|123.46479|-05.40893
123.5631094|-05.2820592|   3064646293128551936|NGC2548 |123.56310| -5.28206|11.322|Simbad|123.56311|-05.28206
123.5108481|-05.4047206|   3064642612339915392|NGC2548 |123.51084| -5.40472|10.981|Simbad|123.51085|-05.40472
123.6716339|-05.3959064|   3064640623771714176|NGC2548 |123.67163| -5.39590|11.675|Simbad|123.67163|-05.39591
123.3593053|-05.4099161|   3064649518647229952|NGC2548 |123.35930| -5.40991|19.412|Simbad|123.35931|-05.40992
123.2146158|-05.4217731|   3064648728373243136|NGC2548 |123.21461| -5.42177|17.775|Simbad|123.21462|-05.42177
123.6510753|-05.4071103|   3064640658131457920|NGC2548 |123.65107| -5.40711|16.429|Simbad|123.65108|-05.40711
123.2698594|-05.4135486|   3064650068403042048|NGC2548 |123.26986| -5.41355|18.972|Simbad|123.26986|-05.41355
123.2724683|-05.3459869|   3064650966052795392|NGC2548 |123.27246| -5.34598|13.637|Simbad|123.27247|-05.34599
123.3018644|-05.3908031|   3064649454224306944|NGC2548 |123.30186| -5.39080|14.938|Simbad|123.30186|-05.39080
123.4838811|-05.2475175|   3064658246021242880|NGC2548 |123.48388| -5.24751|17.321|Simbad|123.48388|-05.24752
123.2268367|-05.4319244|   3064648522214807552|NGC2548 |123.22683| -5.43192|18.001|Simbad|123.22684|-05.43192
123.3388931|-05.2800231|   3064660105743188864|NGC2548 |123.33889| -5.28002|16.833|Simbad|123.33889|-05.28002
123.7068950|-05.3115853|   3064665564645140992|NGC2548 |123.70689| -5.31158|12.072|Simbad|123.70689|-05.31159
123.5118442|-05.3517589|   3064644162824793984|NGC2548 |123.51184| -5.35175|15.316|Simbad|123.51184|-05.35176
123.5148953|-05.4371939|   3064639554323872384|NGC2548 |123.51489| -5.43719|19.823|Simbad|123.51490|-05.43719
123.3471081|-05.3042103|   3064656979006998528|NGC2548 |123.34710| -5.30421|12.924|Simbad|123.34711|-05.30421
123.6718961|-05.2560839|   3064669206777777280|NGC2548 |123.67189| -5.25608|17.092|Simbad|123.67190|-05.25608
123.3709883|-05.2978981|   3064656910287518976|NGC2548 |123.37098| -5.29789|13.657|Simbad|123.37099|-05.29790
123.1832136|-05.3333717|   3064654466449590272|NGC2548 |123.18321| -5.33337|17.327|Simbad|123.18321|-05.33337
123.2311892|-05.4954081|   3064646980323430784|NGC2548 |123.23118| -5.49540|11.032|Simbad|123.23119|-05.49541
123.1849633|-05.4234508|   3064648389072430592|NGC2548 |123.18496| -5.42345|14.988|Simbad|123.18496|-05.42345
123.0881878|-05.3590014|   3064652752759208960|NGC2548 |123.08818| -5.35900|18.859|Simbad|123.08819|-05.35900
123.3282175|-05.4083467|   3064649209409585664|NGC2548 |123.32821| -5.40834|18.320|Simbad|123.32822|-05.40835
123.6766550|-05.3900128|   3064641001728833792|NGC2548 |123.67665| -5.39001|16.380|Simbad|123.67665|-05.39001
123.4733658|-05.3650900|   3064644089808961152|NGC2548 |123.47336| -5.36509|19.240|Simbad|123.47337|-05.36509
123.2479869|-05.4416539|   3064647701877657984|NGC2548 |123.24798| -5.44165|15.372|Simbad|123.24799|-05.44165
123.2447603|-05.4616764|   3064647594501722112|NGC2548 |123.24476| -5.46167|19.659|Simbad|123.24476|-05.46168
123.4244147|-05.3791467|   3064643780571307648|NGC2548 |123.42441| -5.37914|18.147|Simbad|123.42441|-05.37915
123.3169411|-05.2796953|   3064660067086828672|NGC2548 |123.31694| -5.27969|14.654|Simbad|123.31694|-05.27970
123.1519242|-05.4576706|   3064648212977096704|NGC2548 |123.15192| -5.45767|11.974|Simbad|123.15192|-05.45767
123.2896372|-05.4503231|   3064647560142067456|NGC2548 |123.28963| -5.45032|10.593|Simbad|123.28964|-05.45032
123.4888889|-05.4469586|   3064642376118420096|NGC2548 |123.48888| -5.44695|13.522|Simbad|123.48889|-05.44696
123.4385678|-05.2375247|   3064658971869733888|NGC2548 |123.43856| -5.23752| 9.364|Simbad|123.43857|-05.23752
123.1309256|-05.3931028|   3064651683310670464|NGC2548 |123.13092| -5.39310|11.636|Simbad|123.13093|-05.39310
123.4866042|-05.3232508|   3064644467766108416|NGC2548 |123.48660| -5.32325|18.715|Simbad|123.48660|-05.32325
123.3038525|-05.1870250|   3064661926809320064|NGC2548 |123.30385| -5.18702|15.401|Simbad|123.30385|-05.18702
123.2048486|-05.2501569|   3064655497241767680|NGC2548 |123.20484| -5.25015|17.066|Simbad|123.20485|-05.25016
123.6847428|-05.2992394|   3064665843819655424|NGC2548 |123.68474| -5.29923|16.345|Simbad|123.68474|-05.29924
123.1443297|-05.3504394|   3064652920261197056|NGC2548 |123.14432| -5.35043|19.338|Simbad|123.14433|-05.35044
123.7473089|-05.3638317|   3064664366350901888|NGC2548 |123.74730| -5.36383|13.326|Simbad|123.74731|-05.36383
123.4303414|-05.3087542|   3064656429251178240|NGC2548 |123.43034| -5.30875|15.679|Simbad|123.43034|-05.30875
123.2138403|-05.4623514|   3064647289560802304|NGC2548 |123.21383| -5.46235|14.929|Simbad|123.21384|-05.46235
123.6732631|-05.2802378|   3064668794461280384|NGC2548 |123.67326| -5.28023|18.661|Simbad|123.67326|-05.28024
123.1899611|-05.2807750|   3064654913126208512|NGC2548 |123.18996| -5.28077|15.350|Simbad|123.18996|-05.28077
123.3389281|-05.4021608|   3064649591663511040|NGC2548 |123.33892| -5.40216|15.482|Simbad|123.33893|-05.40216
123.6528211|-05.3052672|   3064645292399841408|NGC2548 |123.65282| -5.30526|16.819|Simbad|123.65282|-05.30527
123.2141406|-05.2912875|   3064655084924728192|NGC2548 |123.21413| -5.29128|19.728|Simbad|123.21414|-05.29129
123.4651731|-05.3023364|   3064656356235596800|NGC2548 |123.46517| -5.30233|18.631|Simbad|123.46517|-05.30234
123.3073017|-05.3405292|   3064650927396374016|NGC2548 |123.30729| -5.34053|19.234|Simbad|123.30730|-05.34053
123.3134583|-05.2519469|   3064660376324444672|NGC2548 |123.31345| -5.25194|19.870|Simbad|123.31346|-05.25195
132.2569022|+11.9631686|    598977341691260160|NGC2682 |132.25685| 11.96316|15.706|Simbad|132.25690|+11.96317
132.5793644|+11.5382825|    598902888433673984|NGC2682 |132.57932| 11.53827|16.223|Simbad|132.57936|+11.53828
132.4392339|+11.6467758|    598953088011334400|NGC2682 |132.43919| 11.64676|15.547|Simbad|132.43923|+11.64678
132.3538067|+11.7349114|    598959032246073216|NGC2682 |132.35376| 11.73490|11.791|Simbad|132.35381|+11.73491
132.2313803|+11.9490786|    598977513489950592|NGC2682 |132.23133| 11.94907|17.251|Simbad|132.23138|+11.94908
132.3702300|+11.6689392|    598954118803488384|NGC2682 |132.37018| 11.66893|15.230|Simbad|132.37023|+11.66894
132.5387714|+11.5949933|    598906290047773440|NGC2682 |132.53872| 11.59498|16.987|Simbad|132.53877|+11.59499
132.6826244|+11.3126522|    598883131584117760|NGC2682 |132.68258| 11.31264|15.894|Simbad|132.68262|+11.31265
132.6432375|+11.5306283|    598901995079871744|NGC2682 |132.64319| 11.53061|17.458|Simbad|132.64324|+11.53063
132.4875400|+11.5650869|    598904842643466240|NGC2682 |132.48749| 11.56507|15.072|Simbad|132.48754|+11.56509
132.1794678|+11.8243814|    598971706694150144|NGC2682 |132.17942| 11.82437|19.356|Simbad|132.17947|+11.82438
132.4966933|+11.4782061|    598900788194342528|NGC2682 |132.49665| 11.47820|13.070|Simbad|132.49669|+11.47821
132.5035142|+11.7027306|    598955149595631872|NGC2682 |132.50347| 11.70272|14.035|Simbad|132.50351|+11.70273
132.4692114|+11.7597953|    598956420905951360|NGC2682 |132.46916| 11.75978|15.651|Simbad|132.46921|+11.75980
132.5857047|+11.4967617|    598900551971467648|NGC2682 |132.58566| 11.49675|15.396|Simbad|132.58570|+11.49676
132.6910875|+11.3168519|    598882371374735744|NGC2682 |132.69104| 11.31684|18.801|Simbad|132.69109|+11.31685
132.4371022|+11.6989431|    598955042221499648|NGC2682 |132.43705| 11.69893|15.325|Simbad|132.43710|+11.69894
132.5103050|+11.5987292|    598906461846468992|NGC2682 |132.51027| 11.59872|19.796|Simbad|132.51030|+11.59873
132.4628681|+11.5802169|    598905667277444352|NGC2682 |132.46282| 11.58020|17.110|Simbad|132.46287|+11.58022
132.4287050|+11.7191125|    598955802430663680|NGC2682 |132.42866| 11.71910|12.568|Simbad|132.42870|+11.71911
132.7300678|+11.5207175|    598890381488889088|NGC2682 |132.73002| 11.52070|14.012|Simbad|132.73007|+11.52072
132.7406997|+11.4397725|    598888727926385408|NGC2682 |132.74065| 11.43976|17.648|Simbad|132.74070|+11.43977
132.6927717|+11.3398456|    598883337742544128|NGC2682 |132.69272| 11.33983|14.998|Simbad|132.69277|+11.33985
132.5375789|+11.5572336|    598901754562312448|NGC2682 |132.53753| 11.55722|14.061|Simbad|132.53758|+11.55723
132.4341400|+11.4859533|    598898073775010816|NGC2682 |132.43409| 11.48594|13.372|Simbad|132.43414|+11.48595
132.3404389|+11.8345953|    598960956391419648|NGC2682 |132.34039| 11.83458|18.940|Simbad|132.34044|+11.83460
132.1395850|+11.8568556|    598975005229038848|NGC2682 |132.13954| 11.85685|19.298|Simbad|132.13958|+11.85686
132.2684297|+11.7081406|    598957279899423232|NGC2682 |132.26838| 11.70813|17.948|Simbad|132.26843|+11.70814
132.5038211|+11.4467150|    598899933496192128|NGC2682 |132.50377| 11.44670|16.571|Simbad|132.50382|+11.44671
132.1380458|+11.8632797|    598975005228795008|NGC2682 |132.13800| 11.86327|13.189|Simbad|132.13805|+11.86328
132.1557756|+11.8629150|    598975039588778240|NGC2682 |132.15572| 11.86290|18.910|Simbad|132.15578|+11.86291
132.5923172|+11.5649525|    598903090297061760|NGC2682 |132.59227| 11.56494|18.190|Simbad|132.59232|+11.56495
132.1111483|+11.8620175|    598974799070364928|NGC2682 |132.11110| 11.86201|13.146|Simbad|132.11115|+11.86202
132.8188653|+11.4127875|    598885090089177984|NGC2682 |132.81881| 11.41278|19.252|Simbad|132.81887|+11.41279
132.2134650|+11.8082458|    598970886355816320|NGC2682 |132.21342| 11.80823|17.892|Simbad|132.21346|+11.80825
132.2705728|+11.6964222|    598957176820208768|NGC2682 |132.27053| 11.69641|15.378|Simbad|132.27057|+11.69642
132.6796886|+11.5741097|    598902540541250944|NGC2682 |132.67964| 11.57410|18.506|Simbad|132.67969|+11.57411
132.1187564|+11.8621992|    598975177027731584|NGC2682 |132.11871| 11.86218|17.096|Simbad|132.11876|+11.86220
132.3131661|+11.7374456|    598957790999876736|NGC2682 |132.31312| 11.73743|14.054|Simbad|132.31317|+11.73745
132.6145031|+11.5724581|    598903055937325312|NGC2682 |132.61445| 11.57245|18.239|Simbad|132.61450|+11.57246
132.7210728|+11.5222644|    598890347129151104|NGC2682 |132.72102| 11.52225|13.242|Simbad|132.72107|+11.52226
132.5262400|+11.5786650|    598906251392995968|NGC2682 |132.52619| 11.57865|18.721|Simbad|132.52624|+11.57866
132.2549156|+11.7881878|    598970645837645440|NGC2682 |132.25487| 11.78818|17.037|Simbad|132.25492|+11.78819
132.6125286|+11.4404964|    598888109451094912|NGC2682 |132.61248| 11.44049|19.062|Simbad|132.61253|+11.44050
132.8218342|+11.4318875|    598885880363159296|NGC2682 |132.82179| 11.43188|15.023|Simbad|132.82183|+11.43189
132.8131097|+11.4451736|    598886052161851264|NGC2682 |132.81306| 11.44516|13.031|Simbad|132.81311|+11.44517
132.4533400|+11.5860431|    598905667277445376|NGC2682 |132.45329| 11.58603|18.276|Simbad|132.45334|+11.58604
132.8511994|+11.3881375|    598884746491793024|NGC2682 |132.85115| 11.38813|13.026|Simbad|132.85120|+11.38814
132.4867428|+11.6924967|    598955115235894784|NGC2682 |132.48670| 11.69248| 9.404|Simbad|132.48674|+11.69250
132.2901950|+11.8074172|    598960436699728256|NGC2682 |132.29015| 11.80740|14.523|Simbad|132.29019|+11.80742
132.8497983|+11.4137094|    598884952650222336|NGC2682 |132.84975| 11.41370|13.161|Simbad|132.84980|+11.41371
132.6504619|+11.6183333|    598903678707639296|NGC2682 |132.65041| 11.61832|15.944|Simbad|132.65046|+11.61833
132.3861058|+11.4344525|    598894569081905920|NGC2682 |132.38606| 11.43444|19.243|Simbad|132.38611|+11.43445
132.1847369|+11.6428517|    598951438743912192|NGC2682 |132.18469| 11.64284|13.192|Simbad|132.18474|+11.64285
132.6209011|+11.6359242|    598903953585548672|NGC2682 |132.62085| 11.63591|13.659|Simbad|132.62090|+11.63592
132.7142508|+11.4483747|    598888697861717376|NGC2682 |132.71420| 11.44836|16.645|Simbad|132.71425|+11.44837
132.2479939|+11.9671497|    598977547849690496|NGC2682 |132.24794| 11.96714|19.597|Simbad|132.24799|+11.96715
132.6123775|+11.6477833|    598906908523048576|NGC2682 |132.61233| 11.64777|19.136|Simbad|132.61238|+11.64778
132.3948450|+11.7880861|    598959822520052480|NGC2682 |132.39480| 11.78807|14.203|Simbad|132.39484|+11.78809
132.6139111|+11.6256031|    598903919225812736|NGC2682 |132.61386| 11.62559|18.732|Simbad|132.61391|+11.62560
132.4415928|+11.7622794|    598956523984534272|NGC2682 |132.44154| 11.76227|19.051|Simbad|132.44159|+11.76228
132.6508342|+11.6160517|    598903674412626432|NGC2682 |132.65079| 11.61604|18.014|Simbad|132.65083|+11.61605
132.5822522|+11.6306275|    598906835508558336|NGC2682 |132.58219| 11.63062|19.750|Simbad|132.58225|+11.63063
132.2986483|+11.6037581|    598947556093468928|NGC2682 |132.29860| 11.60375|19.601|Simbad|132.29865|+11.60376
132.8685194|+11.4257047|    598884982714899072|NGC2682 |132.86848| 11.42569|19.062|Simbad|132.86852|+11.42570
132.1973492|+11.7990097|    598970847700683648|NGC2682 |132.19730| 11.79900|18.616|Simbad|132.19735|+11.79901
132.7965558|+11.4430297|    598885944787392000|NGC2682 |132.79651| 11.44302|13.723|Simbad|132.79656|+11.44303
132.8251994|+11.4413878|    598885979147130496|NGC2682 |132.82515| 11.44137|13.112|Simbad|132.82520|+11.44139
132.4489958|+11.3245869|    598879764329783168|NGC2682 |132.44895| 11.32458|17.179|Simbad|132.44900|+11.32459
131.8723817|+11.4787372|    598935392746122752|NGC2682 |131.87233| 11.47872|14.530|Simbad|131.87238|+11.47874
132.6239850|+11.5034975|    598901784626987008|NGC2682 |132.62394| 11.50348|17.831|Simbad|132.62398|+11.50350
132.6341964|+11.5301731|    598901995080469888|NGC2682 |132.63415| 11.53016|15.204|Simbad|132.63420|+11.53017
132.5534700|+11.2054742|    598874885246932480|NGC2682 |132.55342| 11.20546|16.788|Simbad|132.55347|+11.20547
132.3012742|+11.6429492|    598953770910670336|NGC2682 |132.30123| 11.64293|19.231|Simbad|132.30127|+11.64295
131.9731314|+11.6243664|    598962292125778560|NGC2682 |131.97308| 11.62435|19.712|Simbad|131.97313|+11.62437
132.8075578|+11.3638681|    598884295519951616|NGC2682 |132.80751| 11.36386|15.322|Simbad|132.80756|+11.36387
132.5496025|+11.2265561|    598875057045622400|NGC2682 |132.54955| 11.22654|17.477|Simbad|132.54960|+11.22656
132.1486317|+11.6444436|    598951473103653248|NGC2682 |132.14858| 11.64443|17.010|Simbad|132.14863|+11.64444
132.3023000|+11.7586972|    598958581274116608|NGC2682 |132.30225| 11.75868|17.906|Simbad|132.30230|+11.75870
132.5391397|+11.2567000|    598875366283266432|NGC2682 |132.53909| 11.25669|19.742|Simbad|132.53914|+11.25670
132.4133306|+11.7637994|    598959513281774208|NGC2682 |132.41328| 11.76379|19.311|Simbad|132.41333|+11.76380
132.5418800|+11.4931650|    598900478956925056|NGC2682 |132.54183| 11.49315|18.525|Simbad|132.54188|+11.49316
132.0084794|+11.6901006|    598963224134183680|NGC2682 |132.00843| 11.69009|16.438|Simbad|132.00848|+11.69010
132.1365431|+11.6545850|    598951674966634624|NGC2682 |132.13649| 11.65457|18.951|Simbad|132.13654|+11.65458
132.6657572|+11.5050992|    598890106610992256|NGC2682 |132.66571| 11.50509|16.636|Simbad|132.66576|+11.50510
132.8157683|+11.4039256|    598885017074625536|NGC2682 |132.81572| 11.40391|17.772|Simbad|132.81577|+11.40393
132.6747839|+11.5573022|    598902437462030336|NGC2682 |132.67474| 11.55729|17.425|Simbad|132.67478|+11.55730
132.0177153|+11.6454192|    598962055903080448|NGC2682 |132.01767| 11.64541|14.812|Simbad|132.01772|+11.64542
132.5485119|+11.4818519|    598900105294874496|NGC2682 |132.54846| 11.48184|17.020|Simbad|132.54851|+11.48185
132.2982278|+11.6028342|    598947551798518656|NGC2682 |132.29818| 11.60282|18.167|Simbad|132.29823|+11.60283
132.7342303|+11.4754553|    598889419416217600|NGC2682 |132.73418| 11.47544|15.742|Simbad|132.73423|+11.47546
131.9719086|+11.2428561|    598911164834954880|NGC2682 |131.97186| 11.24285|18.438|Simbad|131.97191|+11.24286
132.4153164|+11.6893325|    598955660696788736|NGC2682 |132.41527| 11.68932|18.197|Simbad|132.41532|+11.68933
132.4086136|+11.4253603|    598894500362425984|NGC2682 |132.40857| 11.42535|16.687|Simbad|132.40861|+11.42536
132.4679578|+11.7096572|    598955385818884096|NGC2682 |132.46791| 11.70964|18.826|Simbad|132.46796|+11.70966
132.3507447|+11.6570072|    598954080148819072|NGC2682 |132.35070| 11.65699|18.277|Simbad|132.35074|+11.65701
132.7146344|+11.3443792|    598883642685066368|NGC2682 |132.71458| 11.34437|19.004|Simbad|132.71463|+11.34438
132.2625967|+11.6705406|    598956833222201216|NGC2682 |132.26255| 11.67053|19.539|Simbad|132.26260|+11.67054
132.4538336|+11.7553964|    598956313531822080|NGC2682 |132.45379| 11.75538|18.388|Simbad|132.45383|+11.75540
132.5481136|+11.3279147|    598880314085586432|NGC2682 |132.54807| 11.32790|12.400|Simbad|132.54811|+11.32791
132.4552917|+11.4971797|    598903987945320832|NGC2682 |132.45524| 11.49717|17.182|Simbad|132.45529|+11.49718
132.4044631|+11.7007750|    598955729416267264|NGC2682 |132.40441| 11.70076|16.691|Simbad|132.40446|+11.70077
132.3891283|+11.5883797|    598905568493286528|NGC2682 |132.38908| 11.58837|16.248|Simbad|132.38913|+11.58838
132.5829383|+11.3069253|    598880348445322752|NGC2682 |132.58289| 11.30691|19.328|Simbad|132.58294|+11.30693
131.9451556|+11.7633144|    598967446086575872|NGC2682 |131.94511| 11.76330|18.194|Simbad|131.94516|+11.76331
132.5520361|+11.4545786|    598899796057231616|NGC2682 |132.55199| 11.45457|14.849|Simbad|132.55204|+11.45458
132.4299375|+11.7523631|    598956485330513536|NGC2682 |132.42989| 11.75235|17.615|Simbad|132.42994|+11.75236
132.5016189|+11.4279481|    598893954901717248|NGC2682 |132.50157| 11.42794|12.614|Simbad|132.50162|+11.42795
132.1946497|+11.7024789|    598952259082200704|NGC2682 |132.19460| 11.70246|19.306|Simbad|132.19465|+11.70248
132.8121719|+11.4661353|    598886288384971008|NGC2682 |132.81212| 11.46613|19.261|Simbad|132.81217|+11.46614
132.4969333|+11.3579661|    598881340582600576|NGC2682 |132.49689| 11.35795|15.571|Simbad|132.49693|+11.35797
